Code,DelistingDate,ListingDate,ListingDateSource,Market,Name,SecuGroup,SnapshotDate,Source,IsDelisted
196450,,2014-06-02,FDR_DESC,KOSDAQ,코아시아씨엠,주권,2026-09-06,KOSDAQ-DESC,False
196490,,2014-11-19,FDR_DESC,KOSDAQ,디에이테크놀로지,주권,2026-09-06,KOSDAQ-DESC,False
196700,,2015-08-24,FDR_DESC,KOSDAQ,웹스,주권,2026-09-06,KOSDAQ-DESC,False
197140,,2018-09-07,FDR_DESC,KOSDAQ,디지캡,주권,2026-09-06,KOSDAQ-DESC,False
197210,2020-05-14,2015-11-20,FDR_DELISTING,KOSDAQ,리드,주권,2026-09-06,KRX-DELISTING,True
198080,,2020-03-16,FDR_DESC,KOSDAQ,캐프,주권,2026-09-06,KOSDAQ-DESC,False
198440,,2014-08-13,FDR_DESC,KOSDAQ,강동씨앤엘,주권,2026-09-06,KOSDAQ-DESC,False
198940,,2023-01-19,FDR_DESC,KOSDAQ,한주라이트메탈,주권,2026-09-06,KOSDAQ-DESC,False
199430,,2024-03-07,FDR_DESC,KOSDAQ,케이엔알시스템,주권,2026-09-06,KOSDAQ-DESC,False
199480,,2024-08-12,FDR_DESC,KOSDAQ,뱅크웨어글로벌,주권,2026-09-06,KOSDAQ-DESC,False
199550,,2024-02-01,FDR_DESC,KOSDAQ,레이저옵텍,주권,2026-09-06,KOSDAQ-DESC,False
199730,,2023-03-02,FDR_DESC,KOSDAQ,바이오인프라,주권,2026-09-06,KOSDAQ-DESC,False
199800,,2021-12-10,FDR_DESC,KOSDAQ,툴젠,주권,2026-09-06,KOSDAQ-DESC,False
199820,,2020-11-26,FDR_DESC,KOSDAQ,제일일렉트릭,주권,2026-09-06,KOSDAQ-DESC,False
200230,,2014-11-24,FDR_DESC,KOSDAQ,텔콘RF제약,주권,2026-09-06,KOSDAQ-DESC,False
200350,,2021-12-30,FDR_DESC,KOSDAQ,아티스트스튜디오,주권,2026-09-06,KOSDAQ-DESC,False
200470,,2014-12-26,FDR_DESC,KOSDAQ,에이팩트,주권,2026-09-06,KOSDAQ-DESC,False
200670,,2014-12-26,FDR_DESC,KOSDAQ,휴메딕스,주권,2026-09-06,KOSDAQ-DESC,False
200710,,2014-12-16,FDR_DESC,KOSDAQ,에이디테크놀로지,주권,2026-09-06,KOSDAQ-DESC,False
200780,,2014-12-15,FDR_DESC,KOSDAQ,비씨월드제약,주권,2026-09-06,KOSDAQ-DESC,False
200880,,2014-08-08,FDR_DESC,KOSPI,서연이화,주권,2026-09-06,KOSPI-DESC,False
201490,,2016-10-10,FDR_DESC,KOSDAQ,미투온,주권,2026-09-06,KOSDAQ-DESC,False
203400,,2021-09-08,FDR_DESC,KOSDAQ,에이비온,주권,2026-09-06,KOSDAQ-DESC,False
203450,,2016-12-07,FDR_DESC,KOSDAQ,유니온바이오메트릭스,주권,2026-09-06,KOSDAQ-DESC,False
203650,,2014-10-13,FDR_DESC,KOSDAQ,드림시큐리티,주권,2026-09-06,KOSDAQ-DESC,False
203690,2026-07-08,2014-09-30,FDR_DELISTING,KOSDAQ,아크솔루션스,주권,2026-09-06,KRX-DELISTING,True
204020,,2018-07-23,FDR_DESC,KOSDAQ,그리티,주권,2026-09-06,KOSDAQ-DESC,False
204270,,2020-03-04,FDR_DESC,KOSDAQ,제이앤티씨,주권,2026-09-06,KOSDAQ-DESC,False
204320,,2014-10-06,FDR_DESC,KOSPI,HL만도,주권,2026-09-06,KOSPI-DESC,False
204440,2017-05-29,2014-10-22,FDR_DELISTING,KOSDAQ,대우스팩2호,주권,2026-09-06,KRX-DELISTING,True
204610,,2022-11-17,FDR_DESC,KOSDAQ,티쓰리,주권,2026-09-06,KOSDAQ-DESC,False
204620,,2014-11-19,FDR_DESC,KOSDAQ,글로벌텍스프리,주권,2026-09-06,KOSDAQ-DESC,False
204630,2026-03-18,2014-12-29,FDR_DELISTING,KOSDAQ,스튜디오산타클로스,주권,2026-09-06,KRX-DELISTING,True
204650,2017-07-07,2014-11-24,FDR_DELISTING,KOSDAQ,케이티비스팩1호,주권,2026-09-06,KRX-DELISTING,True
204760,2017-06-15,2014-11-10,FDR_DELISTING,KOSDAQ,현대에이블스팩1호,주권,2026-09-06,KRX-DELISTING,True
204840,,2014-11-20,FDR_DESC,KOSDAQ,지엘팜텍,주권,2026-09-06,KOSDAQ-DESC,False
204990,2020-08-11,2016-12-09,FDR_DELISTING,KOSDAQ,코썬바이오,주권,2026-09-06,KRX-DELISTING,True
205100,,2014-11-07,FDR_DESC,KOSDAQ,엑셈,주권,2026-09-06,KOSDAQ-DESC,False
205470,,2014-12-01,FDR_DESC,KOSDAQ,휴마시스,주권,2026-09-06,KOSDAQ-DESC,False
205500,,2014-11-12,FDR_DESC,KOSDAQ,넥써쓰,주권,2026-09-06,KOSDAQ-DESC,False
206400,,2014-12-10,FDR_DESC,KOSDAQ,베노티앤알,주권,2026-09-06,KOSDAQ-DESC,False
206560,,2015-12-22,FDR_DESC,KOSDAQ,덱스터,주권,2026-09-06,KOSDAQ-DESC,False
206640,,2014-12-29,FDR_DESC,KOSDAQ,바디텍메드,주권,2026-09-06,KOSDAQ-DESC,False
206650,,2017-01-24,FDR_DESC,KOSDAQ,유바이오로직스,주권,2026-09-06,KOSDAQ-DESC,False
206660,2017-10-20,2015-02-05,FDR_DELISTING,KOSDAQ,골든브릿지제2호스팩,주권,2026-09-06,KRX-DELISTING,True
207720,2017-10-16,2014-12-17,FDR_DELISTING,KOSDAQ,엔에이치SL스팩,주권,2026-09-06,KRX-DELISTING,True
207760,,2014-12-12,FDR_DESC,KOSDAQ,미스터블루,주권,2026-09-06,KOSDAQ-DESC,False
207930,2017-11-06,2015-03-31,FDR_DELISTING,KOSDAQ,SK1호스팩,주권,2026-09-06,KRX-DELISTING,True
207940,,2016-11-10,FDR_DESC,KOSPI,삼성바이오로직스,주권,2026-09-06,KOSPI-DESC,False
208140,,2014-12-17,FDR_DESC,KOSDAQ,정다운,주권,2026-09-06,KOSDAQ-DESC,False
208340,2026-01-27,2018-11-21,FDR_DELISTING,KOSDAQ,파멥신,주권,2026-09-06,KRX-DELISTING,True
208350,,2014-12-24,FDR_DESC,KOSDAQ,지란지교시큐리티,주권,2026-09-06,KOSDAQ-DESC,False
208370,,2014-12-17,FDR_DESC,KOSDAQ,셀바스헬스케어,주권,2026-09-06,KOSDAQ-DESC,False
208640,,2014-12-29,FDR_DESC,KOSDAQ,썸에이지,주권,2026-09-06,KOSDAQ-DESC,False
208710,,2014-12-24,FDR_DESC,KOSDAQ,포톤,주권,2026-09-06,KOSDAQ-DESC,False
208860,,2016-07-28,FDR_DESC,KOSDAQ,다산디엠씨,주권,2026-09-06,KOSDAQ-DESC,False
208870,2017-07-31,2014-12-24,FDR_DELISTING,KOSDAQ,하나머스트3호스팩,주권,2026-09-06,KRX-DELISTING,True
209640,,2024-10-18,FDR_DESC,KOSDAQ,와이제이링크,주권,2026-09-06,KOSDAQ-DESC,False
210120,,2023-08-17,FDR_DESC,KOSDAQ,캔버스엔,주권,2026-09-06,KOSDAQ-DESC,False
210540,,2015-01-15,FDR_DESC,KOSPI,디와이파워,주권,2026-09-06,KOSPI-DESC,False
210980,,2015-06-23,FDR_DESC,KOSPI,SK디앤디,주권,2026-09-06,KOSPI-DESC,False
211050,,2022-02-16,FDR_DESC,KOSDAQ,인카금융서비스,주권,2026-09-06,KOSDAQ-DESC,False
211270,,2016-03-04,FDR_DESC,KOSDAQ,AP위성,주권,2026-09-06,KOSDAQ-DESC,False
212560,,2015-11-18,FDR_DESC,KOSDAQ,네오오토,주권,2026-09-06,KOSDAQ-DESC,False
212710,,2025-02-12,FDR_DESC,KOSDAQ,아이에스티이,주권,2026-09-06,KOSDAQ-DESC,False
213090,2021-10-05,2015-12-01,FDR_DELISTING,KOSDAQ,미래테크놀로지,주권,2026-09-06,KRX-DELISTING,True
213420,,2015-02-06,FDR_DESC,KOSDAQ,덕산네오룩스,주권,2026-09-06,KOSDAQ-DESC,False
213500,,2015-01-26,FDR_DESC,KOSPI,한솔제지,주권,2026-09-06,KOSPI-DESC,False
214180,,2015-06-30,FDR_DESC,KOSDAQ,헥토이노베이션,주권,2026-09-06,KOSDAQ-DESC,False
214260,,2019-11-11,FDR_DESC,KOSDAQ,라파스,주권,2026-09-06,KOSDAQ-DESC,False
214270,,2015-03-25,FDR_DESC,KOSDAQ,FSN,주권,2026-09-06,KOSDAQ-DESC,False
214310,2024-12-23,2015-06-25,FDR_DELISTING,KOSDAQ,에스엘에너지,주권,2026-09-06,KRX-DELISTING,True
214320,,2015-07-17,FDR_DESC,KOSPI,이노션,주권,2026-09-06,KOSPI-DESC,False
214330,,2015-11-11,FDR_DESC,KOSPI,금호에이치티,주권,2026-09-06,KOSPI-DESC,False
214370,,2015-11-17,FDR_DESC,KOSDAQ,케어젠,주권,2026-09-06,KOSDAQ-DESC,False
214390,,2015-06-29,FDR_DESC,KOSPI,경보제약,주권,2026-09-06,KOSPI-DESC,False
214420,,2015-07-10,FDR_DESC,KOSPI,토니모리,주권,2026-09-06,KOSPI-DESC,False
214430,,2015-07-30,FDR_DESC,KOSDAQ,아이쓰리시스템,주권,2026-09-06,KOSDAQ-DESC,False
214610,,2020-10-22,FDR_DESC,KOSDAQ,롤링스톤,주권,2026-09-06,KOSDAQ-DESC,False
214680,,2015-04-20,FDR_DESC,KOSDAQ,디알텍,주권,2026-09-06,KOSDAQ-DESC,False
214870,2025-03-31,2015-10-13,FDR_DELISTING,KOSDAQ,한울BnC,주권,2026-09-06,KRX-DELISTING,True
215000,,2015-04-03,FDR_DESC,KOSDAQ,골프존,주권,2026-09-06,KOSDAQ-DESC,False
215090,,2015-04-28,FDR_DESC,KOSDAQ,솔디펜스,주권,2026-09-06,KOSDAQ-DESC,False
215100,,2015-04-22,FDR_DESC,KOSDAQ,로보로보,주권,2026-09-06,KOSDAQ-DESC,False
215200,,2015-05-04,FDR_DESC,KOSDAQ,메가스터디교육,주권,2026-09-06,KOSDAQ-DESC,False
215360,,2015-05-06,FDR_DESC,KOSDAQ,우리산업,주권,2026-09-06,KOSDAQ-DESC,False
215380,,2015-05-18,FDR_DESC,KOSDAQ,콜마바이오텍,주권,2026-09-06,KOSDAQ-DESC,False
215480,,2015-05-13,FDR_DESC,KOSDAQ,토박스코리아,주권,2026-09-06,KOSDAQ-DESC,False
215580,2017-12-26,2015-05-19,FDR_DELISTING,KOSDAQ,대우스팩3호,주권,2026-09-06,KRX-DELISTING,True
215600,,2016-12-06,FDR_DESC,KOSDAQ,신라젠,주권,2026-09-06,KOSDAQ-DESC,False
215750,2018-01-04,2015-05-22,FDR_DELISTING,KOSDAQ,미래에셋제3호스팩,주권,2026-09-06,KRX-DELISTING,True
215790,,2015-05-08,FDR_DESC,KOSDAQ,이노인스트루먼트,주권,2026-09-06,KOSDAQ-DESC,False
216050,,2016-10-31,FDR_DESC,KOSDAQ,인크로스,주권,2026-09-06,KOSDAQ-DESC,False
216080,,2019-11-14,FDR_DESC,KOSDAQ,제테마,주권,2026-09-06,KOSDAQ-DESC,False
217190,,2015-09-25,FDR_DESC,KOSDAQ,제너셈,주권,2026-09-06,KOSDAQ-DESC,False
217270,,2015-06-18,FDR_DESC,KOSDAQ,넵튠,주권,2026-09-06,KOSDAQ-DESC,False
217330,,2018-11-22,FDR_DESC,KOSDAQ,싸이토젠,주권,2026-09-06,KOSDAQ-DESC,False
217480,,2017-03-02,FDR_DESC,KOSDAQ,에스디생명공학,주권,2026-09-06,KOSDAQ-DESC,False
217500,,2015-06-16,FDR_DESC,KOSDAQ,러셀,주권,2026-09-06,KOSDAQ-DESC,False
217590,,2025-12-15,FDR_DESC,KOSPI,티엠씨,주권,2026-09-06,KOSPI-DESC,False
217600,2022-12-16,2015-06-26,FDR_DELISTING,KOSDAQ,켐온,주권,2026-09-06,KRX-DELISTING,True
217620,2026-05-08,2015-06-10,FDR_DELISTING,KOSDAQ,선샤인푸드,주권,2026-09-06,KRX-DELISTING,True
217730,,2015-12-21,FDR_DESC,KOSDAQ,강스템바이오텍,주권,2026-09-06,KOSDAQ-DESC,False
217810,2018-01-19,2015-06-12,FDR_DELISTING,KOSDAQ,엔에이치스팩7호,주권,2026-09-06,KRX-DELISTING,True
217820,,2015-12-07,FDR_DESC,KOSDAQ,원익피앤이,주권,2026-09-06,KOSDAQ-DESC,False
218150,,2015-06-18,FDR_DESC,KOSDAQ,미래생명자원,주권,2026-09-06,KOSDAQ-DESC,False
218410,,2015-06-30,FDR_DESC,KOSDAQ,RFHIC,주권,2026-09-06,KOSDAQ-DESC,False
218710,2018-02-14,2015-07-06,FDR_DELISTING,KOSDAQ,키움스팩3호,주권,2026-09-06,KRX-DELISTING,True
219130,,2015-09-25,FDR_DESC,KOSDAQ,타이거일렉,주권,2026-09-06,KOSDAQ-DESC,False
219420,,2018-02-05,FDR_DESC,KOSDAQ,링크제니시스,주권,2026-09-06,KOSDAQ-DESC,False
219550,,2015-07-22,FDR_DESC,KOSDAQ,디와이디,주권,2026-09-06,KOSDAQ-DESC,False
219580,2018-02-07,2015-06-30,FDR_DELISTING,KOSDAQ,골든브릿지제3호스팩,주권,2026-09-06,KRX-DELISTING,True
219750,,2018-09-21,FDR_DESC,KOSDAQ,한국비티비,주권,2026-09-06,KOSDAQ-DESC,False
219860,2018-03-02,2015-07-20,FDR_DELISTING,KOSDAQ,한화에이스스팩2호,주권,2026-09-06,KRX-DELISTING,True
219960,2018-02-23,2015-07-17,FDR_DELISTING,KOSDAQ,유안타제2호스팩,주권,2026-09-06,KRX-DELISTING,True
220100,,2016-12-01,FDR_DESC,KOSDAQ,퓨쳐켐,주권,2026-09-06,KOSDAQ-DESC,False
220180,,2016-11-24,FDR_DESC,KOSDAQ,폴라리스AI핸디,주권,2026-09-06,KOSDAQ-DESC,False
220260,,2015-07-27,FDR_DESC,KOSDAQ,켐트로스,주권,2026-09-06,KOSDAQ-DESC,False
220630,2022-05-31,2015-08-28,FDR_DELISTING,KOSDAQ,맘스터치,주권,2026-09-06,KRX-DELISTING,True
221200,2018-04-17,2015-09-09,FDR_DELISTING,KOSDAQ,유진스팩3호,주권,2026-09-06,KRX-DELISTING,True
221610,2022-01-05,2016-01-27,FDR_DELISTING,KOSDAQ,자안바이오,주권,2026-09-06,KRX-DELISTING,True
221800,,2023-11-02,FDR_DESC,KOSDAQ,지구홀딩스,주권,2026-09-06,KOSDAQ-DESC,False
221840,,2015-11-25,FDR_DESC,KOSDAQ,하이즈항공,주권,2026-09-06,KOSDAQ-DESC,False
221950,2018-03-30,2015-08-21,FDR_DELISTING,KOSDAQ,케이비드림3호스팩,주권,2026-09-06,KRX-DELISTING,True
221980,,2015-11-19,FDR_DESC,KOSDAQ,케이디켐,주권,2026-09-06,KOSDAQ-DESC,False
222040,,2015-12-16,FDR_DESC,KOSDAQ,코스맥스엔비티,주권,2026-09-06,KOSDAQ-DESC,False
222110,,2016-03-11,FDR_DESC,KOSDAQ,팬젠,주권,2026-09-06,KOSDAQ-DESC,False
222160,2026-07-07,2021-11-18,FDR_DELISTING,KOSDAQ,NPX,주권,2026-09-06,KRX-DELISTING,True
222390,2018-03-13,2015-08-05,FDR_DELISTING,KOSDAQ,케이비제8호스팩,주권,2026-09-06,KRX-DELISTING,True
222420,,2015-08-06,FDR_DESC,KOSDAQ,쎄노텍,주권,2026-09-06,KOSDAQ-DESC,False
222810,2026-03-16,2015-08-13,FDR_DELISTING,KOSDAQ,세토피아,주권,2026-09-06,KRX-DELISTING,True
222980,,2015-12-23,FDR_DESC,KOSDAQ,한국맥널티,주권,2026-09-06,KOSDAQ-DESC,False
223040,2018-03-30,2015-08-27,FDR_DELISTING,KOSDAQ,교보5호스팩,주권,2026-09-06,KRX-DELISTING,True
223250,,2020-05-22,FDR_DESC,KOSDAQ,드림씨아이에스,주권,2026-09-06,KOSDAQ-DESC,False
223310,,2015-12-24,FDR_DESC,KOSDAQ,사토시홀딩스,주권,2026-09-06,KOSDAQ-DESC,False
224060,,2015-12-29,FDR_DESC,KOSDAQ,더코디,주권,2026-09-06,KOSDAQ-DESC,False
224110,,2015-08-25,FDR_DESC,KOSDAQ,에이텍모빌리티,주권,2026-09-06,KOSDAQ-DESC,False
225190,,2017-06-02,FDR_DESC,KOSDAQ,LK삼양,주권,2026-09-06,KOSDAQ-DESC,False
225220,,2020-07-24,FDR_DESC,KOSDAQ,제놀루션,주권,2026-09-06,KOSDAQ-DESC,False
225330,2022-03-17,2016-04-07,FDR_DELISTING,KOSDAQ,씨엠에스에듀,주권,2026-09-06,KRX-DELISTING,True
225430,,2015-10-08,FDR_DESC,KOSDAQ,케이엠제약,주권,2026-09-06,KOSDAQ-DESC,False
225440,2018-05-28,2015-10-19,FDR_DELISTING,KOSDAQ,이베스트스팩3호,주권,2026-09-06,KRX-DELISTING,True
225530,,2015-12-17,FDR_DESC,KOSDAQ,HC보광산업,주권,2026-09-06,KOSDAQ-DESC,False
225570,,2015-09-25,FDR_DESC,KOSDAQ,넥슨게임즈,주권,2026-09-06,KOSDAQ-DESC,False
225590,,2015-10-05,FDR_DESC,KOSDAQ,패션플랫폼,주권,2026-09-06,KOSDAQ-DESC,False
225650,2019-09-16,2015-09-04,FDR_DELISTING,KOSDAQ,쿠첸,주권,2026-09-06,KRX-DELISTING,True
226320,,2015-12-28,FDR_DESC,KOSPI,잇츠한불,주권,2026-09-06,KOSPI-DESC,False
226330,,2019-12-17,FDR_DESC,KOSDAQ,신테카바이오,주권,2026-09-06,KOSDAQ-DESC,False
226340,,2015-11-05,FDR_DESC,KOSDAQ,본느,주권,2026-09-06,KOSDAQ-DESC,False
226350,2021-06-11,2016-02-03,FDR_DELISTING,KOSDAQ,아이엠텍,주권,2026-09-06,KRX-DELISTING,True
226360,2026-01-14,2015-10-22,FDR_DELISTING,KOSDAQ,KH 건설,주권,2026-09-06,KRX-DELISTING,True
226400,,2018-02-22,FDR_DESC,KOSDAQ,오스테오닉,주권,2026-09-06,KOSDAQ-DESC,False
226440,2025-06-19,2015-10-06,FDR_DELISTING,KOSDAQ,한송네오텍,주권,2026-09-06,KRX-DELISTING,True
226590,,2025-03-07,FDR_DESC,KOSDAQ,엠디바이스,주권,2026-09-06,KOSDAQ-DESC,False
226850,2018-06-05,2015-10-29,FDR_DELISTING,KOSDAQ,키움스팩4호,주권,2026-09-06,KRX-DELISTING,True
227100,2026-07-01,2018-11-15,FDR_DELISTING,KOSDAQ,프로브잇,주권,2026-09-06,KRX-DELISTING,True
227610,,2017-07-12,FDR_DESC,KOSDAQ,아우딘퓨쳐스,주권,2026-09-06,KOSDAQ-DESC,False
227840,,2015-10-23,FDR_DESC,KOSPI,현대코퍼레이션홀딩스,주권,2026-09-06,KOSPI-DESC,False
227950,,2015-11-18,FDR_DESC,KOSDAQ,엔투텍,주권,2026-09-06,KOSDAQ-DESC,False
228340,,2016-04-06,FDR_DESC,KOSDAQ,동양파일,주권,2026-09-06,KOSDAQ-DESC,False
228670,,2019-08-08,FDR_DESC,KOSDAQ,레이,주권,2026-09-06,KOSDAQ-DESC,False
228760,,2019-03-27,FDR_DESC,KOSDAQ,지노믹트리,주권,2026-09-06,KOSDAQ-DESC,False
228850,,2016-04-11,FDR_DESC,KOSDAQ,레이언스,주권,2026-09-06,KOSDAQ-DESC,False
229000,,2020-06-25,FDR_DESC,KOSDAQ,젠큐릭스,주권,2026-09-06,KOSDAQ-DESC,False
229640,,2016-09-22,FDR_DESC,KOSPI,LS에코에너지,주권,2026-09-06,KOSPI-DESC,False
230240,,2015-12-16,FDR_DESC,KOSDAQ,에치에프알,주권,2026-09-06,KOSDAQ-DESC,False
230360,2026-06-30,2016-08-08,FDR_DELISTING,KOSDAQ,에코마케팅,주권,2026-09-06,KRX-DELISTING,True
230490,2018-07-26,2015-12-18,FDR_DELISTING,KOSDAQ,동부제4호스팩,주권,2026-09-06,KRX-DELISTING,True
230980,2026-06-05,2016-03-02,FDR_DELISTING,KOSDAQ,비유테크놀러지,주권,2026-09-06,KRX-DELISTING,True
232140,,2015-12-24,FDR_DESC,KOSDAQ,와이씨,주권,2026-09-06,KOSDAQ-DESC,False
232270,2018-10-12,2016-02-29,FDR_DELISTING,KOSDAQ,케이비제9호스팩,주권,2026-09-06,KRX-DELISTING,True
232330,2019-08-30,2016-11-16,FDR_DELISTING,KOSDAQ,SK3호스팩,주권,2026-09-06,KRX-DELISTING,True
232680,,2021-06-17,FDR_DESC,KOSDAQ,라온로보틱스,주권,2026-09-06,KOSDAQ-DESC,False
232830,,2023-06-29,FDR_DESC,KOSDAQ,아이티센피엔에스,주권,2026-09-06,KOSDAQ-DESC,False
234030,,2025-07-07,FDR_DESC,KOSDAQ,싸이닉솔루션,주권,2026-09-06,KOSDAQ-DESC,False
234080,,2016-10-27,FDR_DESC,KOSPI,JW생명과학,주권,2026-09-06,KOSPI-DESC,False
234100,,2017-10-20,FDR_DESC,KOSDAQ,폴라리스세원,주권,2026-09-06,KOSDAQ-DESC,False
234300,,2017-12-05,FDR_DESC,KOSDAQ,에스트래픽,주권,2026-09-06,KOSDAQ-DESC,False
234340,,2019-07-12,FDR_DESC,KOSDAQ,헥토파이낸셜,주권,2026-09-06,KOSDAQ-DESC,False
234690,,2019-10-14,FDR_DESC,KOSDAQ,녹십자웰빙,주권,2026-09-06,KOSDAQ-DESC,False
234920,,2016-09-06,FDR_DESC,KOSDAQ,자이글,주권,2026-09-06,KOSDAQ-DESC,False
235010,2018-10-12,2016-03-04,FDR_DELISTING,KOSDAQ,하이에이아이1호스팩,주권,2026-09-06,KRX-DELISTING,True
235980,,2019-12-19,FDR_DESC,KOSDAQ,메드팩토,주권,2026-09-06,KOSDAQ-DESC,False
236200,,2016-02-05,FDR_DESC,KOSDAQ,슈프리마,주권,2026-09-06,KOSDAQ-DESC,False
236810,,2021-01-21,FDR_DESC,KOSDAQ,엔비티,주권,2026-09-06,KOSDAQ-DESC,False
237750,,2016-07-04,FDR_DESC,KOSDAQ,피앤씨테크,주권,2026-09-06,KOSDAQ-DESC,False
237820,,2020-03-12,FDR_DESC,KOSDAQ,플레이디,주권,2026-09-06,KOSDAQ-DESC,False
237880,,2016-11-09,FDR_DESC,KOSDAQ,클리오,주권,2026-09-06,KOSDAQ-DESC,False
238090,,2016-10-12,FDR_DESC,KOSDAQ,앤디포스,주권,2026-09-06,KOSDAQ-DESC,False
238120,,2016-11-03,FDR_DESC,KOSDAQ,얼라인드,주권,2026-09-06,KOSDAQ-DESC,False
238200,,2018-12-26,FDR_DESC,KOSDAQ,비피도,주권,2026-09-06,KOSDAQ-DESC,False
238490,,2017-07-20,FDR_DESC,KOSDAQ,힘스,주권,2026-09-06,KOSDAQ-DESC,False
239340,,2016-06-09,FDR_DESC,KOSDAQ,이스트에이드,주권,2026-09-06,KOSDAQ-DESC,False
239610,,2016-10-28,FDR_DESC,KOSDAQ,에이치엘사이언스,주권,2026-09-06,KOSDAQ-DESC,False
239890,,2021-02-16,FDR_DESC,KOSDAQ,피엔에이치테크,주권,2026-09-06,KOSDAQ-DESC,False
240540,2019-01-29,2016-06-22,FDR_DELISTING,KOSDAQ,한국4호스팩,주권,2026-09-06,KRX-DELISTING,True
240550,,2025-02-13,FDR_DESC,KOSDAQ,동방메디컬,주권,2026-09-06,KOSDAQ-DESC,False
240600,,2023-11-02,FDR_DESC,KOSDAQ,유진테크놀로지,주권,2026-09-06,KOSDAQ-DESC,False
241520,,2016-12-19,FDR_DESC,KOSDAQ,DSC인베스트먼트,주권,2026-09-06,KOSDAQ-DESC,False
241560,,2016-11-18,FDR_DESC,KOSPI,두산밥캣,주권,2026-09-06,KOSPI-DESC,False
241590,,2016-10-04,FDR_DESC,KOSPI,화승엔터프라이즈,주권,2026-09-06,KOSPI-DESC,False
241690,,2016-09-20,FDR_DESC,KOSDAQ,유니테크노,주권,2026-09-06,KOSDAQ-DESC,False
241770,,2017-12-06,FDR_DESC,KOSDAQ,메카로,주권,2026-09-06,KOSDAQ-DESC,False
241790,,2016-12-01,FDR_DESC,KOSDAQ,티이엠씨씨엔에스,주권,2026-09-06,KOSDAQ-DESC,False
241820,,2017-02-23,FDR_DESC,KOSDAQ,피씨엘,주권,2026-09-06,KOSDAQ-DESC,False
241840,,2019-07-19,FDR_DESC,KOSDAQ,에이스토리,주권,2026-09-06,KOSDAQ-DESC,False
242040,,2016-09-07,FDR_DESC,KOSDAQ,나무에이엑스,주권,2026-09-06,KOSDAQ-DESC,False
243070,,2016-06-03,FDR_DESC,KOSDAQ,휴온스,주권,2026-09-06,KOSDAQ-DESC,False
243840,,2017-09-27,FDR_DESC,KOSDAQ,신흥에스이씨,주권,2026-09-06,KOSDAQ-DESC,False
244460,,2019-09-20,FDR_DESC,KOSDAQ,올리패스,주권,2026-09-06,KOSDAQ-DESC,False
244920,,2020-11-20,FDR_DESC,KOSPI,에이플러스에셋,주권,2026-09-06,KOSPI-DESC,False
245620,,2018-06-26,FDR_DESC,KOSDAQ,EDGC,주권,2026-09-06,KOSDAQ-DESC,False
246250,,2023-10-20,FDR_DESC,KOSDAQ,에스엘에스바이오,주권,2026-09-06,KOSDAQ-DESC,False
246690,,2016-12-15,FDR_DESC,KOSDAQ,TS인베스트먼트,주권,2026-09-06,KOSDAQ-DESC,False
246710,,2018-11-28,FDR_DESC,KOSDAQ,티앤알바이오팹,주권,2026-09-06,KOSDAQ-DESC,False
246720,,2017-03-20,FDR_DESC,KOSDAQ,아스타,주권,2026-09-06,KOSDAQ-DESC,False
246960,,2019-02-01,FDR_DESC,KOSDAQ,SCL사이언스,주권,2026-09-06,KOSDAQ-DESC,False
247660,,2021-03-09,FDR_DESC,KOSDAQ,나노씨엠에스,주권,2026-09-06,KOSDAQ-DESC,False
248070,,2021-02-02,FDR_DESC,KOSPI,솔루엠,주권,2026-09-06,KOSPI-DESC,False
248170,,2016-08-09,FDR_DESC,KOSPI,샘표식품,주권,2026-09-06,KOSPI-DESC,False
249420,,2016-08-31,FDR_DESC,KOSPI,일동제약,주권,2026-09-06,KOSPI-DESC,False
250000,,2017-06-08,FDR_DESC,KOSDAQ,보라티알,주권,2026-09-06,KOSDAQ-DESC,False
250060,,2016-09-08,FDR_DESC,KOSDAQ,모비스,주권,2026-09-06,KOSDAQ-DESC,False
250930,,2016-09-29,FDR_DESC,KOSDAQ,예선테크,주권,2026-09-06,KOSDAQ-DESC,False
251120,,2022-02-21,FDR_DESC,KOSDAQ,바이오에프디엔씨,주권,2026-09-06,KOSDAQ-DESC,False
251270,,2017-05-12,FDR_DESC,KOSPI,넷마블,주권,2026-09-06,KOSPI-DESC,False
251370,,2017-04-27,FDR_DESC,KOSDAQ,와이엠티,주권,2026-09-06,KOSDAQ-DESC,False
251630,,2017-07-13,FDR_DESC,KOSDAQ,브이원텍,주권,2026-09-06,KOSDAQ-DESC,False
252500,,2016-11-02,FDR_DESC,KOSDAQ,세화피앤씨,주권,2026-09-06,KOSDAQ-DESC,False
252990,,2021-05-20,FDR_DESC,KOSDAQ,샘씨엔에스,주권,2026-09-06,KOSDAQ-DESC,False
253590,,2018-04-04,FDR_DESC,KOSDAQ,네오셈,주권,2026-09-06,KOSDAQ-DESC,False
253840,,2019-05-28,FDR_DESC,KOSDAQ,수젠텍,주권,2026-09-06,KOSDAQ-DESC,False
254120,,2016-12-02,FDR_DESC,KOSDAQ,자비스,주권,2026-09-06,KOSDAQ-DESC,False
254490,,2023-01-27,FDR_DESC,KOSDAQ,미래반도체,주권,2026-09-06,KOSDAQ-DESC,False
255220,,2018-01-26,FDR_DESC,KOSDAQ,SG,주권,2026-09-06,KOSDAQ-DESC,False
255440,,2017-09-29,FDR_DESC,KOSDAQ,야스,주권,2026-09-06,KOSDAQ-DESC,False
